seq,t_utc,true_label,pred_prob,pred_label,model_version,http_status
615,2026-09-22T07:56:30Z,0.0,0.05385820833561194,0,2,200
616,2026-09-22T07:56:30Z,0.0,0.290641819179596,0,2,200
617,2026-09-22T07:56:31Z,0.0,0.03479316647172548,0,2,200
618,2026-09-22T07:56:31Z,1.0,0.48005366286255785,0,2,200
619,2026-09-22T07:56:31Z,1.0,0.3060911866312386,0,2,200
620,2026-09-22T07:56:32Z,1.0,0.42152548002847845,0,2,200
621,2026-09-22T07:56:32Z,0.0,0.04317822755737906,0,2,200
622,2026-09-22T07:56:33Z,0.0,0.0655777160670333,0,4,200
623,2026-09-22T07:56:34Z,0.0,0.356534811621664,0,2,200
624,2026-09-22T07:56:34Z,1.0,0.5465019437342181,1,2,200
625,2026-09-22T07:56:35Z,0.0,0.08822546062489842,0,2,200
626,2026-09-22T07:56:35Z,1.0,0.40703536961912506,0,2,200
627,2026-09-22T07:56:36Z,0.0,0.041984200075256155,0,2,200
628,2026-09-22T07:56:36Z,0.0,0.038154079018672085,0,2,200
629,2026-09-22T07:56:36Z,0.0,0.04913567178559476,0,2,200
630,2026-09-22T07:56:37Z,0.0,0.03255140751091589,0,2,200
631,2026-09-22T07:56:37Z,0.0,0.2993202712034832,0,2,200
632,2026-09-22T07:56:37Z,1.0,0.21591943370331243,0,4,200
633,2026-09-22T07:56:38Z,0.0,0.44870682784113747,0,2,200
634,2026-09-22T07:56:38Z,1.0,0.5557349968022712,1,2,200
635,2026-09-22T07:56:39Z,0.0,0.31126062206544675,0,4,200
636,2026-09-22T07:56:39Z,0.0,0.2976607689128095,0,2,200
637,2026-09-22T07:56:39Z,0.0,0.3938094718443528,0,2,200
638,2026-09-22T07:56:40Z,0.0,0.4421605418692316,0,2,200
639,2026-09-22T07:56:40Z,0.0,0.10840555441006457,0,4,200
640,2026-09-22T07:56:40Z,0.0,0.21570269572682924,0,2,200
641,2026-09-22T07:56:41Z,0.0,0.283072743775018,0,2,200
642,2026-09-22T07:56:41Z,0.0,0.2615469132545658,0,2,200
643,2026-09-22T07:56:42Z,1.0,0.4375050116710546,0,2,200
644,2026-09-22T07:56:42Z,0.0,0.5140031500433421,1,2,200
645,2026-09-22T07:56:43Z,0.0,0.4866626981467852,0,2,200
646,2026-09-22T07:56:43Z,0.0,0.4897840874795291,0,2,200
647,2026-09-22T07:56:43Z,0.0,0.36130079537611953,0,2,200
648,2026-09-22T07:56:44Z,0.0,0.19635537752576177,0,2,200
649,2026-09-22T07:56:44Z,0.0,0.11852048862192677,0,2,200
650,2026-09-22T07:56:44Z,0.0,0.11686432636259064,0,2,200
651,2026-09-22T07:56:45Z,0.0,0.04900726108053939,0,2,200
652,2026-09-22T07:56:45Z,0.0,0.025510864836627203,0,2,200
653,2026-09-22T07:56:45Z,0.0,0.1568733239326246,0,2,200
654,2026-09-22T07:56:46Z,0.0,0.09141780766772124,0,2,200
655,2026-09-22T07:56:46Z,1.0,0.1113970205973513,0,4,200
656,2026-09-22T07:56:47Z,0.0,0.055206097152790484,0,2,200
657,2026-09-22T07:56:47Z,0.0,0.05351860459454612,0,4,200
658,2026-09-22T07:56:47Z,0.0,0.03177522623668247,0,2,200
659,2026-09-22T07:56:48Z,0.0,0.22571026336840774,0,2,200
660,2026-09-22T07:56:48Z,1.0,0.07360063334746984,0,2,200
661,2026-09-22T07:56:48Z,0.0,0.027495821117193266,0,2,200
662,2026-09-22T07:56:49Z,0.0,0.1629736271341951,0,2,200
663,2026-09-22T07:56:49Z,0.0,0.039934761341505684,0,2,200
664,2026-09-22T07:56:50Z,0.0,0.026092332718913886,0,2,200
665,2026-09-22T07:56:50Z,0.0,0.030835071596552834,0,2,200
666,2026-09-22T07:56:50Z,0.0,0.05014528892758923,0,2,200
667,2026-09-22T07:56:51Z,1.0,0.18573720953945455,0,2,200
668,2026-09-22T07:56:51Z,0.0,0.057687748234724466,0,4,200
669,2026-09-22T07:56:51Z,1.0,0.1481004530819407,0,2,200
670,2026-09-22T07:56:52Z,0.0,0.415445120273136,0,2,200
671,2026-09-22T07:56:52Z,0.0,0.04368406583696207,0,2,200
672,2026-09-22T07:56:53Z,0.0,0.02970036775093792,0,2,200
673,2026-09-22T07:56:53Z,0.0,0.336345843850329,0,2,200
674,2026-09-22T07:56:53Z,0.0,0.034539456004018136,0,2,200
675,2026-09-22T07:56:54Z,0.0,0.15677008427388642,0,2,200
676,2026-09-22T07:56:54Z,0.0,0.014122448091251823,0,2,200
677,2026-09-22T07:56:54Z,0.0,0.07899740483880098,0,2,200
678,2026-09-22T07:56:55Z,0.0,0.05351860459454612,0,4,200
679,2026-09-22T07:56:55Z,0.0,0.1113970205973513,0,4,200
680,2026-09-22T07:56:55Z,0.0,0.017602223540813478,0,2,200
681,2026-09-22T07:56:56Z,0.0,0.03207635528465022,0,2,200
682,2026-09-22T07:56:56Z,0.0,0.10296768678805186,0,2,200
683,2026-09-22T07:56:56Z,0.0,0.013036273465992948,0,2,200
684,2026-09-22T07:56:57Z,0.0,0.013648066132453729,0,2,200
685,2026-09-22T07:56:57Z,0.0,0.024846742889038254,0,2,200
686,2026-09-22T07:56:58Z,0.0,0.11714297242693998,0,2,200
687,2026-09-22T07:56:58Z,1.0,0.07159645081975752,0,2,200
688,2026-09-22T07:56:58Z,0.0,0.013244382669117085,0,2,200
689,2026-09-22T07:56:59Z,0.0,0.20147637960559112,0,2,200
690,2026-09-22T07:56:59Z,0.0,0.019814305258879828,0,2,200
691,2026-09-22T07:56:59Z,0.0,0.013418594541426054,0,2,200
692,2026-09-22T07:57:00Z,0.0,0.12573616611534696,0,2,200
693,2026-09-22T07:57:00Z,0.0,0.17683920744744708,0,2,200
694,2026-09-22T07:57:01Z,0.0,0.1113970205973513,0,4,200
695,2026-09-22T07:57:01Z,0.0,0.10812011000429411,0,2,200
696,2026-09-22T07:57:01Z,0.0,0.09606198342118401,0,2,200
697,2026-09-22T07:57:02Z,0.0,0.20085299046007804,0,2,200
698,2026-09-22T07:57:02Z,0.0,0.014410950007348775,0,2,200
699,2026-09-22T07:57:02Z,0.0,0.01295370217403335,0,2,200
700,2026-09-22T07:57:03Z,0.0,0.08411838995475117,0,2,200
701,2026-09-22T07:57:03Z,0.0,0.16172334773969557,0,2,200
702,2026-09-22T07:57:04Z,0.0,0.08312651257001859,0,2,200
703,2026-09-22T07:57:04Z,0.0,0.023241204702357944,0,2,200
704,2026-09-22T07:57:04Z,0.0,0.1165653180580585,0,4,200
705,2026-09-22T07:57:05Z,0.0,0.018167660439043835,0,2,200
706,2026-09-22T07:57:05Z,0.0,0.0339536160508302,0,2,200
707,2026-09-22T07:57:05Z,0.0,0.06356526759577937,0,4,200
708,2026-09-22T07:57:06Z,0.0,0.0141599091187902,0,2,200
709,2026-09-22T07:57:06Z,0.0,0.02652819886742362,0,2,200
710,2026-09-22T07:57:06Z,0.0,0.09941063772458397,0,2,200
711,2026-09-22T07:57:07Z,0.0,0.13403879988068038,0,2,200
712,2026-09-22T07:57:07Z,0.0,0.09965881233110636,0,2,200
713,2026-09-22T07:57:07Z,0.0,0.014095662685989822,0,2,200
714,2026-09-22T07:57:08Z,0.0,0.015180923375121367,0,2,200
715,2026-09-22T07:57:08Z,0.0,0.11011309993810876,0,2,200
716,2026-09-22T07:57:09Z,0.0,0.1605036954151923,0,2,200
717,2026-09-22T07:57:09Z,0.0,0.08810407943468178,0,2,200
718,2026-09-22T07:57:09Z,0.0,0.14867619263417914,0,2,200
719,2026-09-22T07:57:10Z,0.0,0.07791684947377685,0,2,200
720,2026-09-22T07:57:10Z,0.0,0.16300570614648888,0,2,200
721,2026-09-22T07:57:10Z,0.0,0.11933643530446528,0,2,200
722,2026-09-22T07:57:11Z,0.0,0.01366963590234793,0,2,200
723,2026-09-22T07:57:11Z,0.0,0.026885011282095004,0,2,200
724,2026-09-22T07:57:11Z,0.0,0.14735721006293243,0,2,200
725,2026-09-22T07:57:12Z,0.0,0.030885617718754216,0,2,200
726,2026-09-22T07:57:12Z,0.0,0.03885887340188984,0,2,200
727,2026-09-22T07:57:13Z,1.0,0.05363957530452068,0,2,200
728,2026-09-22T07:57:13Z,0.0,0.046163518376831025,0,2,200
729,2026-09-22T07:57:13Z,0.0,0.18823622872359871,0,4,200
730,2026-09-22T07:57:14Z,1.0,0.2409091474343233,0,2,200
731,2026-09-22T07:57:14Z,0.0,0.19145475425084868,0,2,200
732,2026-09-22T07:57:14Z,0.0,0.030522391483040385,0,2,200
733,2026-09-22T07:57:15Z,0.0,0.02265707557836572,0,2,200
734,2026-09-22T07:57:15Z,0.0,0.027722952224824772,0,2,200
735,2026-09-22T07:57:15Z,0.0,0.028835156968749796,0,2,200
736,2026-09-22T07:57:16Z,0.0,0.19342383376977249,0,2,200
737,2026-09-22T07:57:16Z,0.0,0.04911077164287867,0,2,200
738,2026-09-22T07:57:17Z,0.0,0.03500678277530642,0,2,200
739,2026-09-22T07:57:17Z,0.0,0.03888092158734585,0,2,200
740,2026-09-22T07:57:17Z,0.0,0.0655777160670333,0,4,200
741,2026-09-22T07:57:18Z,0.0,0.039712819272002146,0,2,200
742,2026-09-22T07:57:18Z,0.0,0.02378892851920219,0,2,200
743,2026-09-22T07:57:18Z,0.0,0.03830436795038769,0,2,200
744,2026-09-22T07:57:19Z,0.0,0.027837444379232967,0,2,200
745,2026-09-22T07:57:19Z,1.0,0.2097352252734591,0,2,200
746,2026-09-22T07:57:19Z,0.0,0.17220932971177677,0,2,200
747,2026-09-22T07:57:20Z,0.0,0.24775052593551167,0,2,200
748,2026-09-22T07:57:20Z,0.0,0.11446707615806483,0,2,200
749,2026-09-22T07:57:21Z,0.0,0.0591770916863344,0,2,200
750,2026-09-22T07:57:21Z,0.0,0.06285604569543166,0,4,200
751,2026-09-22T07:57:21Z,0.0,0.3324287522591521,0,2,200
752,2026-09-22T07:57:22Z,1.0,0.2339835552494386,0,2,200
753,2026-09-22T07:57:22Z,0.0,0.03403119714186939,0,2,200
754,2026-09-22T07:57:22Z,0.0,0.03704289015749818,0,2,200
755,2026-09-22T07:57:23Z,1.0,0.18957208324036462,0,2,200
756,2026-09-22T07:57:23Z,0.0,0.021536087290375292,0,2,200
757,2026-09-22T07:57:23Z,0.0,0.0246287949080137,0,2,200
758,2026-09-22T07:57:24Z,0.0,0.019370188884969646,0,2,200
759,2026-09-22T07:57:24Z,0.0,0.03384290562769868,0,2,200
760,2026-09-22T07:57:24Z,0.0,0.0655777160670333,0,4,200
761,2026-09-22T07:57:25Z,1.0,0.25824012186722156,0,2,200
762,2026-09-22T07:57:25Z,1.0,0.435571600621079,0,2,200
763,2026-09-22T07:57:26Z,0.0,0.18551722839187906,0,4,200
764,2026-09-22T07:57:26Z,0.0,0.21111216187347204,0,2,200
765,2026-09-22T07:57:26Z,0.0,0.0157906719991639,0,2,200
766,2026-09-22T07:57:27Z,0.0,0.03156814604778222,0,2,200
767,2026-09-22T07:57:27Z,0.0,0.09449805643959844,0,2,200
768,2026-09-22T07:57:27Z,0.0,0.014071985587035946,0,2,200
769,2026-09-22T07:57:28Z,0.0,0.02458439799062456,0,2,200
770,2026-09-22T07:57:28Z,0.0,0.2634235957097846,0,2,200
771,2026-09-22T07:57:28Z,1.0,0.2459301509024582,0,4,200
772,2026-09-22T07:57:29Z,0.0,0.017583949969872767,0,2,200
773,2026-09-22T07:57:29Z,0.0,0.37348642914168145,0,2,200
774,2026-09-22T07:57:30Z,0.0,0.03925022463487812,0,2,200
775,2026-09-22T07:57:30Z,0.0,0.02645537700892401,0,2,200
776,2026-09-22T07:57:30Z,1.0,0.2145957130855326,0,2,200
777,2026-09-22T07:57:31Z,0.0,0.03666738375514718,0,2,200
778,2026-09-22T07:57:31Z,0.0,0.025422696992029908,0,2,200
779,2026-09-22T07:57:31Z,0.0,0.22398118502158973,0,2,200
780,2026-09-22T07:57:32Z,0.0,0.027983100089052894,0,2,200
781,2026-09-22T07:57:32Z,0.0,0.029863102048947404,0,2,200
782,2026-09-22T07:57:32Z,0.0,0.02646440997454258,0,2,200
783,2026-09-22T07:57:33Z,0.0,0.027760979899394828,0,2,200
784,2026-09-22T07:57:33Z,0.0,0.14645543196751643,0,2,200
785,2026-09-22T07:57:33Z,0.0,0.07611312476326096,0,2,200
786,2026-09-22T07:57:34Z,1.0,0.19606310145619296,0,4,200
787,2026-09-22T07:57:34Z,0.0,0.0540140748414853,0,2,200
788,2026-09-22T07:57:35Z,0.0,0.20610254587565371,0,2,200
789,2026-09-22T07:57:35Z,0.0,0.22701013903016737,0,2,200
790,2026-09-22T07:57:35Z,0.0,0.21332698301736677,0,2,200
791,2026-09-22T07:57:36Z,0.0,0.035153517401129764,0,2,200
792,2026-09-22T07:57:36Z,0.0,0.11879287149969571,0,4,200
793,2026-09-22T07:57:36Z,1.0,0.2590221511435594,0,2,200
794,2026-09-22T07:57:37Z,0.0,0.09722038600297096,0,2,200
795,2026-09-22T07:57:37Z,0.0,0.03513205833866046,0,2,200
796,2026-09-22T07:57:37Z,1.0,0.04601270434684771,0,2,200
797,2026-09-22T07:57:38Z,0.0,0.048629589151520755,0,2,200
798,2026-09-22T07:57:38Z,0.0,0.02816496740088168,0,2,200
799,2026-09-22T07:57:38Z,0.0,0.11826091215468607,0,2,200
800,2026-09-22T07:57:39Z,0.0,0.06617040229835741,0,2,200
801,2026-09-22T07:57:39Z,0.0,0.04397613029242769,0,2,200
802,2026-09-22T07:57:40Z,0.0,0.36334313469704616,0,2,200
803,2026-09-22T07:57:40Z,0.0,0.05194938566338955,0,2,200
804,2026-09-22T07:57:40Z,0.0,0.18823622872359871,0,4,200
805,2026-09-22T07:57:41Z,0.0,0.06846610105079519,0,2,200
806,2026-09-22T07:57:41Z,0.0,0.029641282607477015,0,2,200
807,2026-09-22T07:57:41Z,0.0,0.020207155710826704,0,2,200
808,2026-09-22T07:57:42Z,0.0,0.21736095093337898,0,2,200
809,2026-09-22T07:57:42Z,0.0,0.048948659091868976,0,2,200
810,2026-09-22T07:57:43Z,0.0,0.02372074693871529,0,2,200
811,2026-09-22T07:57:43Z,1.0,0.48352308289238294,0,2,200
812,2026-09-22T07:57:43Z,0.0,0.21516111228338136,0,2,200
813,2026-09-22T07:57:44Z,0.0,0.02300257953195094,0,2,200
814,2026-09-22T07:57:44Z,0.0,0.02259593784055115,0,2,200
815,2026-09-22T07:57:44Z,0.0,0.02096428850375081,0,2,200
816,2026-09-22T07:57:45Z,0.0,0.0655777160670333,0,4,200
817,2026-09-22T07:57:45Z,1.0,0.31615360162819334,0,2,200
818,2026-09-22T07:57:45Z,0.0,0.039760535748701066,0,2,200
819,2026-09-22T07:57:46Z,0.0,0.05817795763947428,0,2,200
820,2026-09-22T07:57:46Z,0.0,0.0230320016993819,0,2,200
821,2026-09-22T07:57:47Z,0.0,0.02357184587713,0,2,200
822,2026-09-22T07:57:47Z,0.0,0.1961561997299608,0,2,200
823,2026-09-22T07:57:47Z,0.0,0.3401377941244159,0,2,200
824,2026-09-22T07:57:48Z,0.0,0.38991907859252295,0,2,200
825,2026-09-22T07:57:48Z,0.0,0.016056414203511286,0,2,200
826,2026-09-22T07:57:48Z,0.0,0.028187106186982246,0,2,200
827,2026-09-22T07:57:49Z,0.0,0.014008414619144333,0,2,200
828,2026-09-22T07:57:49Z,0.0,0.016981131974241514,0,2,200
829,2026-09-22T07:57:49Z,0.0,0.10310049517536561,0,2,200
830,2026-09-22T07:57:50Z,0.0,0.1393979835844535,0,2,200
831,2026-09-22T07:57:50Z,0.0,0.02365954551511741,0,2,200
832,2026-09-22T07:57:51Z,0.0,0.013734997023162119,0,2,200
833,2026-09-22T07:57:51Z,0.0,0.06548597721085393,0,2,200
834,2026-09-22T07:57:51Z,1.0,0.048932093227323434,0,2,200
835,2026-09-22T07:57:52Z,0.0,0.43036909967614717,0,2,200
836,2026-09-22T07:57:52Z,0.0,0.030414267518796025,0,2,200
837,2026-09-22T07:57:52Z,0.0,0.0287859480559948,0,2,200
838,2026-09-22T07:57:53Z,0.0,0.07630677539061909,0,2,200
839,2026-09-22T07:57:53Z,0.0,0.015021703930898554,0,2,200
840,2026-09-22T07:57:54Z,1.0,0.2094904784422421,0,2,200
841,2026-09-22T07:57:54Z,0.0,0.15846653491619564,0,2,200
842,2026-09-22T07:57:54Z,0.0,0.031138590037222233,0,2,200
843,2026-09-22T07:57:55Z,0.0,0.17605671850355048,0,2,200
844,2026-09-22T07:57:55Z,0.0,0.387729623207335,0,2,200
845,2026-09-22T07:57:56Z,0.0,0.24831820293627732,0,2,200
846,2026-09-22T07:57:56Z,0.0,0.037811714707974224,0,2,200
847,2026-09-22T07:57:56Z,0.0,0.02825310599460059,0,2,200
848,2026-09-22T07:57:57Z,0.0,0.13856597124631356,0,2,200
849,2026-09-22T07:57:57Z,0.0,0.05351860459454612,0,4,200
850,2026-09-22T07:57:57Z,0.0,0.30552596876313504,0,2,200
851,2026-09-22T07:57:58Z,0.0,0.43859053693285466,0,2,200
852,2026-09-22T07:57:58Z,0.0,0.1671383585180241,0,2,200
853,2026-09-22T07:57:58Z,0.0,0.3052971653226882,0,4,200
854,2026-09-22T07:57:59Z,1.0,0.07022149073364656,0,2,200
855,2026-09-22T07:57:59Z,1.0,0.21584105949083765,0,2,200
856,2026-09-22T07:58:00Z,0.0,0.06549378149365684,0,2,200
857,2026-09-22T07:58:00Z,0.0,0.06928584730751963,0,2,200
858,2026-09-22T07:58:00Z,0.0,0.04607220576731992,0,2,200
859,2026-09-22T07:58:01Z,0.0,0.3578147699349229,0,2,200
860,2026-09-22T07:58:01Z,0.0,0.2615006067181367,0,2,200
861,2026-09-22T07:58:01Z,0.0,0.12552521266977137,0,2,200
862,2026-09-22T07:58:02Z,0.0,0.33231302837103655,0,2,200
863,2026-09-22T07:58:02Z,0.0,0.14278463926368964,0,2,200
864,2026-09-22T07:58:03Z,1.0,0.424007790713177,0,2,200
865,2026-09-22T07:58:03Z,1.0,0.08676029341049597,0,4,200
866,2026-09-22T07:58:03Z,1.0,0.35656257538581954,0,2,200
867,2026-09-22T07:58:04Z,0.0,0.047093805926115555,0,2,200
868,2026-09-22T07:58:04Z,0.0,0.08113151285886337,0,2,200
869,2026-09-22T07:58:04Z,0.0,0.025859366841130674,0,2,200
870,2026-09-22T07:58:05Z,0.0,0.3143799850802814,0,2,200
871,2026-09-22T07:58:05Z,0.0,0.08003924124396265,0,2,200
872,2026-09-22T07:58:05Z,0.0,0.3073608852463179,0,2,200
873,2026-09-22T07:58:06Z,0.0,0.046974028671088026,0,2,200
874,2026-09-22T07:58:06Z,1.0,0.460600702392691,0,2,200
875,2026-09-22T07:58:07Z,0.0,0.013416476796858177,0,2,200
876,2026-09-22T07:58:07Z,0.0,0.10594532207356337,0,2,200
877,2026-09-22T07:58:08Z,0.0,0.012956851212043428,0,2,200
878,2026-09-22T07:58:08Z,0.0,0.013631676189273306,0,2,200
879,2026-09-22T07:58:08Z,0.0,0.015397389988285428,0,2,200
880,2026-09-22T07:58:09Z,0.0,0.11923410940661203,0,2,200
881,2026-09-22T07:58:09Z,0.0,0.07789432960811536,0,2,200
882,2026-09-22T07:58:09Z,0.0,0.10863229844559939,0,2,200
883,2026-09-22T07:58:10Z,0.0,0.05351860459454612,0,4,200
884,2026-09-22T07:58:10Z,0.0,0.024784351915858437,0,2,200
885,2026-09-22T07:58:11Z,0.0,0.1113970205973513,0,4,200
886,2026-09-22T07:58:11Z,0.0,0.0149857102038846,0,2,200
887,2026-09-22T07:58:11Z,1.0,0.013065815462735098,0,2,200
888,2026-09-22T07:58:12Z,0.0,0.06242061546732278,0,2,200
889,2026-09-22T07:58:12Z,0.0,0.017882016372727134,0,2,200
890,2026-09-22T07:58:12Z,0.0,0.021197507289196192,0,2,200
891,2026-09-22T07:58:13Z,0.0,0.0307388616275192,0,2,200
892,2026-09-22T07:58:13Z,0.0,0.11432885389659113,0,2,200
893,2026-09-22T07:58:13Z,0.0,0.05528310345105299,0,2,200
894,2026-09-22T07:58:14Z,0.0,0.013297490663302674,0,2,200
895,2026-09-22T07:58:14Z,0.0,0.05351860459454612,0,4,200
896,2026-09-22T07:58:15Z,0.0,0.12535491707453825,0,2,200
897,2026-09-22T07:58:15Z,0.0,0.11576674644017328,0,2,200
898,2026-09-22T07:58:15Z,0.0,0.012953651773274849,0,2,200
899,2026-09-22T07:58:16Z,0.0,0.029518268489482483,0,2,200
900,2026-09-22T07:58:16Z,1.0,0.472194827650702,0,2,200
901,2026-09-22T07:58:16Z,1.0,0.5472751969395583,1,2,200
902,2026-09-22T07:58:17Z,1.0,0.5904995008484178,1,2,200
903,2026-09-22T07:58:17Z,1.0,0.3230868488173445,0,2,200
904,2026-09-22T07:58:18Z,0.0,0.13664125259418808,0,2,200
905,2026-09-22T07:58:18Z,1.0,0.3983443054522311,0,2,200
906,2026-09-22T07:58:18Z,0.0,0.3276917741248524,0,2,200
907,2026-09-22T07:58:19Z,0.0,0.22207713492122214,0,2,200
908,2026-09-22T07:58:19Z,1.0,0.5867469186643952,1,2,200
909,2026-09-22T07:58:19Z,1.0,0.480948807765207,0,2,200
910,2026-09-22T07:58:20Z,0.0,0.2637541419576141,0,2,200
911,2026-09-22T07:58:20Z,0.0,0.5059479695457558,1,2,200
912,2026-09-22T07:58:21Z,0.0,0.17191132420967783,0,2,200
913,2026-09-22T07:58:21Z,0.0,0.28541904850647926,0,4,200
914,2026-09-22T07:58:21Z,0.0,0.2366895853332902,0,2,200
915,2026-09-22T07:58:22Z,1.0,0.37460543895333465,0,2,200
916,2026-09-22T07:58:22Z,0.0,0.14707482492175908,0,2,200
917,2026-09-22T07:58:22Z,1.0,0.35008421246800553,0,4,200
918,2026-09-22T07:58:23Z,1.0,0.40857466893545163,0,2,200
919,2026-09-22T07:58:23Z,1.0,0.40538496823399917,0,2,200
920,2026-09-22T07:58:24Z,0.0,0.2149354545819743,0,2,200
921,2026-09-22T07:58:24Z,0.0,0.46236470935676066,0,2,200
922,2026-09-22T07:58:24Z,1.0,0.54454037407811,1,2,200
923,2026-09-22T07:58:25Z,1.0,0.4537453255269602,0,2,200
924,2026-09-22T07:58:25Z,0.0,0.5952993899604879,1,2,200
925,2026-09-22T07:58:26Z,0.0,0.01827190910730446,0,2,200
926,2026-09-22T07:58:26Z,0.0,0.1877435449209267,0,2,200
927,2026-09-22T07:58:26Z,0.0,0.03783224984467742,0,2,200
928,2026-09-22T07:58:27Z,1.0,0.18798908505320455,0,2,200
929,2026-09-22T07:58:27Z,0.0,0.017222700825594947,0,2,200
930,2026-09-22T07:58:27Z,0.0,0.029253327149828902,0,2,200
931,2026-09-22T07:58:31Z,0.0,0.06285604569543166,0,4,200
932,2026-09-22T07:58:31Z,0.0,0.03242137694032696,0,2,200
933,2026-09-22T07:58:32Z,0.0,0.05389839750700621,0,2,200
934,2026-09-22T07:58:32Z,0.0,0.1113970205973513,0,4,200
935,2026-09-22T07:58:32Z,1.0,0.15234542226738126,0,2,200
936,2026-09-22T07:58:33Z,0.0,0.17216721721361114,0,2,200
937,2026-09-22T07:58:33Z,0.0,0.022647589981160107,0,2,200
938,2026-09-22T07:58:34Z,0.0,0.15824019413941756,0,2,200
939,2026-09-22T07:58:34Z,0.0,0.039861812123258004,0,2,200
940,2026-09-22T07:58:34Z,0.0,0.0728787656577187,0,4,200
941,2026-09-22T07:58:35Z,0.0,0.049152551299891226,0,2,200
942,2026-09-22T07:58:35Z,0.0,0.1466311736749599,0,2,200
943,2026-09-22T07:58:35Z,0.0,0.18394773652487792,0,2,200
944,2026-09-22T07:58:36Z,0.0,0.015624549478282547,0,2,200
945,2026-09-22T07:58:40Z,0.0,0.1437808131353527,0,2,200
946,2026-09-22T07:58:40Z,0.0,0.023624913265383806,0,2,200
947,2026-09-22T07:58:41Z,0.0,0.02854475823274643,0,2,200
948,2026-09-22T07:58:41Z,0.0,0.04004534724650574,0,2,200
949,2026-09-22T07:58:41Z,0.0,0.020984664088814477,0,2,200
950,2026-09-22T07:58:42Z,0.0,0.25757554121001763,0,2,200
951,2026-09-22T07:58:42Z,0.0,0.03764149016713732,0,2,200
952,2026-09-22T07:58:42Z,0.0,0.054538452695495475,0,2,200
953,2026-09-22T07:58:43Z,0.0,0.02726837427131079,0,2,200
954,2026-09-22T07:58:43Z,0.0,0.19330864544650225,0,2,200
955,2026-09-22T07:58:44Z,0.0,0.06091445549689052,0,4,200
956,2026-09-22T07:58:44Z,0.0,0.05351860459454612,0,4,200
957,2026-09-22T07:58:44Z,0.0,0.1861327664586289,0,2,200
958,2026-09-22T07:58:45Z,0.0,0.03220983717177755,0,2,200
959,2026-09-22T07:58:45Z,0.0,0.021410816151083232,0,2,200
960,2026-09-22T07:58:45Z,0.0,0.2803189951218338,0,2,200
961,2026-09-22T07:58:46Z,0.0,0.06614754272402619,0,2,200
962,2026-09-22T07:58:46Z,0.0,0.12564395686816088,0,2,200
963,2026-09-22T07:58:46Z,1.0,0.2090899831526037,0,2,200
964,2026-09-22T07:58:47Z,0.0,0.06777108370371293,0,2,200
965,2026-09-22T07:58:47Z,0.0,0.06725742517736645,0,2,200
966,2026-09-22T07:58:47Z,1.0,0.09334575032759845,0,4,200
967,2026-09-22T07:58:48Z,0.0,0.12072987548441613,0,2,200
968,2026-09-22T07:58:48Z,0.0,0.08198296384620607,0,2,200
969,2026-09-22T07:58:49Z,0.0,0.2567629311148988,0,2,200
970,2026-09-22T07:58:49Z,0.0,0.34611544658966836,0,2,200
971,2026-09-22T07:58:49Z,0.0,0.07591091543183337,0,2,200
972,2026-09-22T07:58:50Z,0.0,0.045263942442562426,0,2,200
973,2026-09-22T07:58:50Z,0.0,0.060340451199267314,0,2,200
974,2026-09-22T07:58:50Z,0.0,0.04400362123871762,0,2,200
975,2026-09-22T07:58:51Z,0.0,0.03063354565555946,0,2,200
976,2026-09-22T07:58:51Z,0.0,0.038403658674218535,0,2,200
977,2026-09-22T07:58:51Z,0.0,0.019705208508517338,0,2,200
978,2026-09-22T07:58:52Z,1.0,0.166254761231937,0,2,200
979,2026-09-22T07:58:52Z,0.0,0.02591353356456297,0,2,200
980,2026-09-22T07:58:53Z,0.0,0.03381938487510141,0,2,200
981,2026-09-22T07:58:53Z,0.0,0.017167089217813923,0,2,200
982,2026-09-22T07:58:53Z,0.0,0.0259733710595139,0,2,200
983,2026-09-22T07:58:54Z,0.0,0.016554124423237244,0,2,200
984,2026-09-22T07:58:54Z,0.0,0.080562201129844,0,2,200
985,2026-09-22T07:58:54Z,0.0,0.012873023476613881,0,2,200
986,2026-09-22T07:58:55Z,0.0,0.013131841803720155,0,2,200
987,2026-09-22T07:58:55Z,0.0,0.0310622415573198,0,2,200
988,2026-09-22T07:58:55Z,0.0,0.05351860459454612,0,4,200
989,2026-09-22T07:58:56Z,0.0,0.18494043608604954,0,2,200
990,2026-09-22T07:58:56Z,0.0,0.06540916068920749,0,2,200
991,2026-09-22T07:58:57Z,1.0,0.042527019238748964,0,2,200
992,2026-09-22T07:58:57Z,0.0,0.1295070793405043,0,2,200
993,2026-09-22T07:58:57Z,0.0,0.4098440503883387,0,2,200
994,2026-09-22T07:58:58Z,0.0,0.01874757630736797,0,2,200
995,2026-09-22T07:58:58Z,0.0,0.12903118883488257,0,2,200
996,2026-09-22T07:58:58Z,0.0,0.018767502821361564,0,2,200
997,2026-09-22T07:58:59Z,0.0,0.01360459755932467,0,2,200
998,2026-09-22T07:58:59Z,0.0,0.01867000091846589,0,2,200
999,2026-09-22T07:58:59Z,0.0,0.10109234168903047,0,2,200
1000,2026-09-22T07:59:00Z,0.0,0.1917987428596361,0,2,200
1001,2026-09-22T07:59:00Z,0.0,0.14463870941330118,0,4,200
1002,2026-09-22T07:59:00Z,0.0,0.16802609177238437,0,2,200
